area,item,combined_shocks
Eswatini,Dates,310.0
Eswatini,Eggs,2999.000117035769
Eswatini,"Fats, Animals, Raw",2014.9230972790565
Eswatini,"Fish, Seafood",5402.427532416651
Eswatini,Fodder crops,0.0
Eswatini,"Fruits, Other",23719.369925571817
Eswatini,Goats,92483.0
Eswatini,Grapefruit and products,52659.68251408468
Eswatini,Grapes and products (excl wine),1003.0837849457962
Eswatini,Grazing,5216742.0
Eswatini,Groundnut Cake,102.99999999999999
Eswatini,Groundnut Oil,0.0
Eswatini,Groundnuts,3007.2410882659383
Eswatini,"Hard Fibres, Other",0.0
Eswatini,Hides and skins,2273.0000000000005
Eswatini,Honey,0.0
Eswatini,Hops,0.0
Eswatini,Horses,1502.0
Eswatini,Jute,0.0
Eswatini,Jute-Like Fibres,0.0
Eswatini,"Lemons, Limes and products",0.0
Eswatini,Maize Germ Oil,0.0
Eswatini,Maize and products,272144.96812743996
Eswatini,"Meat, Other",1000.1383676365152
Eswatini,Milk - Excluding Butter,56753.04853727635
Eswatini,Millet and products,0.0
Eswatini,Mules,0.0
Eswatini,Mutton & Goat Meat,1999.9999999999995
Eswatini,Nuts and products,1000.0
Eswatini,Oats,0.0
Eswatini,"Offals, Edible",3000.0
Eswatini,"Oil, palm fruit",0.0
Eswatini,"Oilcrops Oil, Other",2996.433818626058
Eswatini,"Oilcrops, Other",2034.201252356696
Eswatini,"Oilseed Cakes, Other",0.0
Eswatini,Olive Oil,0.0
Eswatini,Olives (including preserved),0.0
Eswatini,Onions,5997.000000000001
Eswatini,"Oranges, Mandarines",51059.845857469016
Eswatini,Palm Oil,1030.497199331311
Eswatini,Palm kernels,0.0
Eswatini,Palmkernel Cake,0.0
Eswatini,Palmkernel Oil,0.0
Eswatini,Peas,0.0
Eswatini,Pepper,0.0
Eswatini,Pigmeat,1996.1839706200649
Eswatini,Pigs,27733.000000000004
Eswatini,Pimento,0.0
Eswatini,Pineapples and products,36487.673591414605
Eswatini,Plantains,0.0
Eswatini,Potatoes and products,20347.19973472097
Eswatini,Poultry Birds,6723509.729334311
Eswatini,Poultry Meat,7998.134035191192
Eswatini,"Pulses, Other and products",2000.0
Eswatini,Rabbits and hares,0.0
Eswatini,Rape and Mustard Cake,21.000000000000007
Eswatini,Rape and Mustard Oil,0.0
Eswatini,Rape and Mustardseed,0.0
Eswatini,Rice and products,61415.883750712936
Eswatini,Ricebran Oil,0.0
Eswatini,"Rodents, other",0.0
Eswatini,"Roots, Other",66000.0
Eswatini,Rubber,0.0
Eswatini,Rye and products,0.0
Eswatini,Seed cotton,1800.0
Eswatini,Sesame seed,0.0
Eswatini,Sesameseed Cake,0.0
Eswatini,Sesameseed Oil,0.0
Eswatini,Sheep,33893.999999999985
Eswatini,Silk,0.0
Eswatini,Sisal,0.0
Eswatini,"Soft-Fibres, Other",0.0
Eswatini,Sorghum and products,5952.271663202948
Eswatini,Soyabean Cake,28992.00000000001
Eswatini,Soyabean Oil,3029.347717925532
Eswatini,Soyabeans,0.0
Eswatini,"Spices, Other",3006.593053964751
Eswatini,Sugar (Raw Equivalent),817394.2095629668
Eswatini,Sugar beet,0.0
Eswatini,Sugar cane,5699000.0
Eswatini,Sugar non-centrifugal,0.0
Eswatini,Sunflower seed,0.0
Eswatini,Sunflowerseed Cake,6247.999999999996
Eswatini,Sunflowerseed Oil,2016.8752834918646
Eswatini,Sweet potatoes,2000.0
Eswatini,"Sweeteners, Other",46340.00778016324
Eswatini,Tea (including mate),1024.2208043306418
Eswatini,Tobacco,400.0
Eswatini,Tomatoes and products,6997.272718638777
Eswatini,"Vegetables, Other",23319.728473771058
Eswatini,Wheat and products,70149.50475928884
Eswatini,Wine,3485.6255942813195
Eswatini,Wool (Clean Eq.),47.0
Eswatini,Yams,0.0
Ethiopia,Abaca,0.0
Ethiopia,"Alcohol, Non-Food",5734.064771866846
Ethiopia,Apples and products,2035.2999329626227
Ethiopia,Asses,0.0
Ethiopia,Bananas,898000.0
Ethiopia,Barley and products,2418191.6994341067
Ethiopia,Beans,553000.0000000001
Ethiopia,Beer,2068010.0
Ethiopia,"Beverages, Alcoholic",38994.8115731614
Ethiopia,"Beverages, Fermented",854000.0
Ethiopia,Bovine Meat,432999.99999999994
Ethiopia,Buffaloes,0.0
Ethiopia,"Butter, Ghee",21999.999999999993
Ethiopia,"Camelids, other",0.0
Ethiopia,Camels,188193.99999999994
Ethiopia,Cassava and products,0.0
Ethiopia,Cattle,4127911.5941615226
Ethiopia,"Cereals, Other",5981000.0
Ethiopia,"Citrus, Other",3000.0
Ethiopia,Cloves,0.0
Ethiopia,Cocoa Beans and products,0.0
Ethiopia,Coconut Oil,0.0
Ethiopia,Coconuts - Incl Copra,0.0
Ethiopia,Coffee and products,585000.0
Ethiopia,Copra Cake,0.0
Ethiopia,Cotton lint,62413.0
Ethiopia,Cottonseed,103999.99999999999
Ethiopia,Cottonseed Cake,21996.0
Ethiopia,Cottonseed Oil,8999.999999999998
Ethiopia,Dates,2997.0
Ethiopia,Eggs,50000.0
Ethiopia,"Fats, Animals, Raw",29000.000000000004
Ethiopia,"Fish, Seafood",62913.64742743314
Ethiopia,Fodder crops,10000.0
Ethiopia,"Fruits, Other",596728.4891034887
Ethiopia,Goats,17328893.0
Ethiopia,Grapefruit and products,6000.0
Ethiopia,Grapes and products (excl wine),6995.775316609983
Ethiopia,Grazing,325030119.0
Ethiopia,Groundnut Cake,4092.9999999999995
Ethiopia,Groundnut Oil,3999.999999999999
Ethiopia,Groundnuts,206393.6312229913
Ethiopia,"Hard Fibres, Other",22453.0
Ethiopia,Hides and skins,130901.00000000001
Ethiopia,Honey,13000.0
Ethiopia,Hops,47361.549550068565
Ethiopia,Horses,441.00000000000017
Ethiopia,Jute,0.0
Ethiopia,Jute-Like Fibres,540.0
Ethiopia,"Lemons, Limes and products",6000.0
Ethiopia,Maize Germ Oil,0.0
Ethiopia,Maize and products,10125526.225102218
Ethiopia,"Meat, Other",130000.0
Ethiopia,Milk - Excluding Butter,5059958.904003149
Ethiopia,Millet and products,1234000.0
Ethiopia,Mules,0.0
Ethiopia,Mutton & Goat Meat,285000.0
Ethiopia,Nuts and products,62000.0
Ethiopia,Oats,40900.08774702583
Ethiopia,"Offals, Edible",173790.0
Ethiopia,"Oil, palm fruit",0.0
Ethiopia,"Oilcrops Oil, Other",101005.87726620899
Ethiopia,"Oilcrops, Other",316000.0
Ethiopia,"Oilseed Cakes, Other",149072.0
Ethiopia,Olive Oil,0.0
Ethiopia,Olives (including preserved),0.0
Ethiopia,Onions,402499.0
Ethiopia,"Oranges, Mandarines",65620.57109665274
Ethiopia,Palm Oil,377141.19132062217
Ethiopia,Palm kernels,0.0
Ethiopia,Palmkernel Cake,0.0
Ethiopia,Palmkernel Oil,2000.0
Ethiopia,Peas,564903.2304076306
Ethiopia,Pepper,4000.0
Ethiopia,Pigmeat,2000.0
Ethiopia,Pigs,41994.0
Ethiopia,Pimento,296000.0
Ethiopia,Pineapples and products,4014.1566951201853
Ethiopia,Plantains,0.0
Ethiopia,Potatoes and products,1141999.9999999998
Ethiopia,Poultry Birds,85208604.53384171
Ethiopia,Poultry Meat,68993.44887565082
Ethiopia,"Pulses, Other and products",2134963.946430441
Ethiopia,Rabbits and hares,0.0
Ethiopia,Rape and Mustard Cake,28195.0
Ethiopia,Rape and Mustard Oil,15000.0
Ethiopia,Rape and Mustardseed,82000.0
Ethiopia,Rice and products,889754.5010747781
Ethiopia,Ricebran Oil,0.0
Ethiopia,"Rodents, other",0.0
Ethiopia,"Roots, Other",2328000.0
Ethiopia,Rubber,0.0
Ethiopia,Rye and products,0.0
Ethiopia,Seed cotton,164999.99999999997
Ethiopia,Sesame seed,260000.0000000001
Ethiopia,Sesameseed Cake,0.0
Ethiopia,Sesameseed Oil,0.0
Ethiopia,Sheep,13335117.968384854
Ethiopia,Silk,0.0
Ethiopia,Sisal,693.0
Ethiopia,"Soft-Fibres, Other",0.0
Ethiopia,Sorghum and products,5176401.802522848
Ethiopia,Soyabean Cake,0.0
Ethiopia,Soyabean Oil,16025.421397120777
Ethiopia,Soyabeans,208999.99999999994
Ethiopia,"Spices, Other",328777.6964868824
Ethiopia,Sugar (Raw Equivalent),766121.1043132951
Ethiopia,Sugar beet,0.0
Ethiopia,Sugar cane,1345000.0
Ethiopia,Sugar non-centrifugal,0.0
Ethiopia,Sunflower seed,4001.0
Ethiopia,Sunflowerseed Cake,0.0
Ethiopia,Sunflowerseed Oil,17960.478404426878
Ethiopia,Sweet potatoes,2604000.0
Ethiopia,"Sweeteners, Other",10031.585974905507
Ethiopia,Tea (including mate),10000.0
Ethiopia,Tobacco,3276.0
Ethiopia,Tomatoes and products,43599.0184041522
Ethiopia,"Vegetables, Other",1235869.01963423
Ethiopia,Wheat and products,6727571.767028356
Ethiopia,Wine,2000.0088029903916
Ethiopia,Wool (Clean Eq.),7652.0
Ethiopia,Yams,51001.00000000001
Fiji,Abaca,0.0
Fiji,"Alcohol, Non-Food",0.0
Fiji,Apples and products,3005.656383587883
Fiji,Asses,0.0
Fiji,Bananas,9000.0
Fiji,Barley and products,6330.090045051471
Fiji,Beans,0.0
Fiji,Beer,20000.0
Fiji,"Beverages, Alcoholic",1997.7663633573216
Fiji,"Beverages, Fermented",0.0
Fiji,Bovine Meat,3998.939120783739
Fiji,Buffaloes,0.0
Fiji,"Butter, Ghee",2996.156460849007
Fiji,"Camelids, other",0.0
Fiji,Camels,0.0
Fiji,Cassava and products,72788.03625073325
Fiji,Cattle,18660.0
Fiji,"Cereals, Other",1005.7449240527934
Fiji,"Citrus, Other",0.0
Fiji,Cloves,0.0
Fiji,Cocoa Beans and products,9.0
Fiji,Coconut Oil,4000.0
Fiji,Coconuts - Incl Copra,26818.42460735422
Fiji,Coffee and products,14.0
Fiji,Copra Cake,1434.8266579392357
Fiji,Cotton lint,0.0
Fiji,Cottonseed,0.0
Fiji,Cottonseed Cake,0.0
Fiji,Cottonseed Oil,0.0
Fiji,Dates,0.0
Fiji,Eggs,7999.999999999998
Fiji,"Fats, Animals, Raw",0.0
Fiji,"Fish, Seafood",86416.40727187553
Fiji,Fodder crops,0.0
Fiji,"Fruits, Other",13352.996852100632
Fiji,Goats,23781.0
Fiji,Grapefruit and products,0.0
Fiji,Grapes and products (excl wine),997.2104042236128
Fiji,Grazing,787524.0
Fiji,Groundnut Cake,0.0
Fiji,Groundnut Oil,0.0
Fiji,Groundnuts,1365.174718041207
Fiji,"Hard Fibres, Other",0.0
Fiji,Hides and skins,421.0
Fiji,Honey,0.0
Fiji,Hops,0.0
Fiji,Horses,0.0
Fiji,Jute,0.0
Fiji,Jute-Like Fibres,0.0
Fiji,"Lemons, Limes and products",0.0
Fiji,Maize Germ Oil,0.0
Fiji,Maize and products,4020.397689853139
Fiji,"Meat, Other",0.0
Fiji,Milk - Excluding Butter,20569.000000000004
Fiji,Millet and products,0.0
Fiji,Mules,0.0
Fiji,Mutton & Goat Meat,3998.0
Fiji,Nuts and products,0.0
Fiji,Oats,0.0
Fiji,"Offals, Edible",2997.0
Fiji,"Oil, palm fruit",0.0
Fiji,"Oilcrops Oil, Other",6999.134666124395
Fiji,"Oilcrops, Other",0.0
Fiji,"Oilseed Cakes, Other",5.0
Fiji,Olive Oil,1026.1698516859797
Fiji,Olives (including preserved),0.0
Fiji,Onions,9991.0
Fiji,"Oranges, Mandarines",3997.660828601932
Fiji,Palm Oil,3053.991328454778
Fiji,Palm kernels,0.0
Fiji,Palmkernel Cake,0.0
Fiji,Palmkernel Oil,0.0
Fiji,Peas,7071.486172254507
Fiji,Pepper,120.0
Fiji,Pigmeat,4000.0
Fiji,Pigs,90878.00000000001
Fiji,Pimento,0.0
Fiji,Pineapples and products,7000.0
Fiji,Plantains,6000.0
Fiji,Potatoes and products,24046.496283120076
Fiji,Poultry Birds,13019000.0
Fiji,Poultry Meat,28890.09633003964
Fiji,"Pulses, Other and products",4079.8938561427226
Fiji,Rabbits and hares,0.0
Fiji,Rape and Mustard Cake,35.0
Fiji,Rape and Mustard Oil,2005.717448616115
Fiji,Rape and Mustardseed,0.0
Fiji,Rice and products,71091.96362375328
Fiji,Ricebran Oil,0.0
Fiji,"Rodents, other",0.0
Fiji,"Roots, Other",58000.0
Fiji,Rubber,0.0
Fiji,Rye and products,0.0
Fiji,Seed cotton,0.0
Fiji,Sesame seed,0.0
Fiji,Sesameseed Cake,0.0
Fiji,Sesameseed Oil,0.0
Fiji,Sheep,6149.0
Fiji,Silk,0.0
Fiji,Sisal,0.0
Fiji,"Soft-Fibres, Other",0.0
Fiji,Sorghum and products,24.0
Fiji,Soyabean Cake,11070.0
Fiji,Soyabean Oil,8038.612451485974
Fiji,Soyabeans,1027.1988191873259
Fiji,"Spices, Other",11822.163480170148
Fiji,Sugar (Raw Equivalent),227021.54624613156
Fiji,Sugar beet,0.0
Fiji,Sugar cane,1729000.0
Fiji,Sugar non-centrifugal,0.0
Fiji,Sunflower seed,0.0
Fiji,Sunflowerseed Cake,1.9999999999999998
Fiji,Sunflowerseed Oil,1054.3126387740683
Fiji,Sweet potatoes,9000.0
Fiji,"Sweeteners, Other",252033.73370841125
Fiji,Tea (including mate),1051.158231794827
Fiji,Tobacco,699.0
Fiji,Tomatoes and products,2998.0933078075277
Fiji,"Vegetables, Other",71065.43537573756
Fiji,Wheat and products,118277.11649299914
Fiji,Wine,1025.1871417914542
Fiji,Wool (Clean Eq.),0.0
Fiji,Yams,4000.0
Finland,Abaca,0.0
Finland,"Alcohol, Non-Food",82095.35100921537
Finland,Apples and products,57771.309583197246
Finland,Asses,0.0
Finland,Bananas,100001.63937794496
Finland,Barley and products,1401339.5250034095
Finland,Beans,0.0
Finland,Beer,378629.5001154443
Finland,"Beverages, Alcoholic",70106.94117667087
Finland,"Beverages, Fermented",10762.355922488001
Finland,Bovine Meat,108157.93257834112
Finland,Buffaloes,0.0
Finland,"Butter, Ghee",63429.05215361633
Finland,"Camelids, other",9.000000000000002
Finland,Camels,7.0
Finland,Cassava and products,1004.8816164420782
Finland,Cattle,264899.28726343036
Finland,"Cereals, Other",51343.76380277057
Finland,"Citrus, Other",1017.7108729315556
Finland,Cloves,0.0
Finland,Cocoa Beans and products,5132.082053865504
Finland,Coconut Oil,1017.1915292541478
Finland,Coconuts - Incl Copra,0.0
Finland,Coffee and products,65329.81870398185
Finland,Copra Cake,0.9999999999999998
Finland,Cotton lint,0.0
Finland,Cottonseed,0.0
Finland,Cottonseed Cake,0.0
Finland,Cottonseed Oil,0.0
Finland,Dates,1000.0
Finland,Eggs,78596.56161282278
Finland,"Fats, Animals, Raw",145734.80062298683
Finland,"Fish, Seafood",325500.9134700574
Finland,Fodder crops,2002717.3380009194
Finland,"Fruits, Other",117435.2350937189
Finland,Goats,1411.0041259745024
Finland,Grapefruit and products,2024.1905279168259
Finland,Grapes and products (excl wine),25013.474503235877
Finland,Grazing,9902461.0
Finland,Groundnut Cake,0.0
Finland,Groundnut Oil,0.0
Finland,Groundnuts,7165.444888639849
Finland,"Hard Fibres, Other",0.0
Finland,Hides and skins,9542.000000000002
Finland,Honey,5050.421243787514
Finland,Hops,0.0
Finland,Horses,41.000000000000014
Finland,Jute,0.0
Finland,Jute-Like Fibres,0.0
Finland,"Lemons, Limes and products",8013.079932922584
Finland,Maize Germ Oil,0.0
Finland,Maize and products,30653.241151356662
Finland,"Meat, Other",4003.253674000278
Finland,Milk - Excluding Butter,2891089.416774144
Finland,Millet and products,0.0
Finland,Mules,12.999999999999998
Finland,Mutton & Goat Meat,1999.0
Finland,Nuts and products,8037.364823244163
Finland,Oats,1213536.6889829296
Finland,"Offals, Edible",27994.999999999996
Finland,"Oil, palm fruit",0.0
Finland,"Oilcrops Oil, Other",33850.667897621446
Finland,"Oilcrops, Other",2417.1571439848344
Finland,"Oilseed Cakes, Other",665.0000000000003
Finland,Olive Oil,3143.0354304003786
Finland,Olives (including preserved),3003.9008119097416
Finland,Onions,40460.0
Finland,"Oranges, Mandarines",90270.99260541373
Finland,Palm Oil,2008.989074147579
Finland,Palm kernels,0.0
Finland,Palmkernel Cake,10.0
Finland,Palmkernel Oil,0.0
Finland,Peas,54916.61343988729
Finland,Pepper,1029.5649473928706
Finland,Pigmeat,209862.825114117
Finland,Pigs,1914357.689288462
Finland,Pimento,0.0
Finland,Pineapples and products,16174.907557036475
Finland,Plantains,0.0
Finland,Potatoes and products,663183.743065426
Finland,Poultry Birds,94616044.02661441
Finland,Poultry Meat,160666.41188081758
Finland,"Pulses, Other and products",24018.595134871783
Finland,Rabbits and hares,0.0
Finland,Rape and Mustard Cake,301485.8491258538
Finland,Rape and Mustard Oil,76078.14204367246
Finland,Rape and Mustardseed,108869.15047149175
Finland,Rice and products,30067.915581471614
Finland,Ricebran Oil,0.0
Finland,"Rodents, other",0.0
Finland,"Roots, Other",0.0
Finland,Rubber,0.0
Finland,Rye and products,159181.47438868572
Finland,Seed cotton,0.0
Finland,Sesame seed,1035.2584490517777
Finland,Sesameseed Cake,0.0
Finland,Sesameseed Oil,0.0
Finland,Sheep,69997.3570809686
Finland,Silk,0.0
Finland,Sisal,0.0
Finland,"Soft-Fibres, Other",0.0
Finland,Sorghum and products,0.0
Finland,Soyabean Cake,138503.85677503984
Finland,Soyabean Oil,5007.901578328135
Finland,Soyabeans,30447.89180277548
Finland,"Spices, Other",2009.5538043914419
Finland,Sugar (Raw Equivalent),225100.8713402025
Finland,Sugar beet,425000.0
Finland,Sugar cane,0.0
Finland,Sugar non-centrifugal,0.0
Finland,Sunflower seed,14362.276837006943
Finland,Sunflowerseed Cake,14884.518128198037
Finland,Sunflowerseed Oil,6051.930964752587
Finland,Sweet potatoes,5016.535975195919
Finland,"Sweeteners, Other",168769.25899464227
Finland,Tea (including mate),1029.9454171421078
Finland,Tobacco,4946.0
Finland,Tomatoes and products,85347.08032594308
Finland,"Vegetables, Other",367731.25966656645
Finland,Wheat and products,1108105.477200282
Finland,Wine,70502.82043360177
Finland,Wool (Clean Eq.),77.0
Finland,Yams,0.0
France,Abaca,0.0
France,"Alcohol, Non-Food",1087088.800666152
France,Apples and products,1996831.162691547
France,Asses,204.51693345974874
France,Bananas,722131.9538323157
France,Barley and products,11168280.84204937
France,Beans,48887.767051449795
France,Beer,2913977.8320795447
France,"Beverages, Alcoholic",896021.8475038867
France,"Beverages, Fermented",581265.9788209631
France,Bovine Meat,1683859.9191850096
France,Buffaloes,1106.0
France,"Butter, Ghee",583788.6459548534
France,"Camelids, other",7.0
France,Camels,9.0
France,Cassava and products,17066.198801120037
France,Cattle,6088160.719942624
France,"Cereals, Other",1958408.3080247361
France,"Citrus, Other",11040.299162416903
France,Cloves,0.0
France,Cocoa Beans and products,242887.4319104537
France,Coconut Oil,54761.56088844959
France,Coconuts - Incl Copra,14289.303835798091
France,Coffee and products,352328.4735528199
France,Copra Cake,241.0277375312812
France,Cotton lint,0.0
France,Cottonseed,0.0
France,Cottonseed Cake,0.0
France,Cottonseed Oil,998.6290099383566
France,Dates,25000.000000000007
France,Eggs,1084209.3333505683
France,"Fats, Animals, Raw",256526.63956556842
France,"Fish, Seafood",2289104.7970806374
France,Fodder crops,66794641.0213977
France,"Fruits, Other",2046978.1433222932
France,Goats,677565.3750270351
France,Grapefruit and products,83281.27366646544
France,Grapes and products (excl wine),6194608.759244498
France,Grazing,132294459.0
France,Groundnut Cake,9184.0
France,Groundnut Oil,5008.033416851502
France,Groundnuts,97141.59278704159
France,"Hard Fibres, Other",0.0
France,Hides and skins,150869.99999999997
France,Honey,48724.10265804769
France,Hops,1759.1449797176351
France,Horses,31308.744002538373
France,Jute,0.0
France,Jute-Like Fibres,0.0
France,"Lemons, Limes and products",156958.45434468507
France,Maize Germ Oil,68102.23111360388
France,Maize and products,14115215.090660198
France,"Meat, Other",90278.93115563122
France,Milk - Excluding Butter,29163052.75241497
France,Millet and products,43066.004906214235
France,Mules,183.0000000000001
France,Mutton & Goat Meat,161379.0
France,Nuts and products,296604.3056876777
France,Oats,449522.9846630867
France,"Offals, Edible",552996.0
France,"Oil, palm fruit",0.0
France,"Oilcrops Oil, Other",437962.27423279535
France,"Oilcrops, Other",134707.46524213988
France,"Oilseed Cakes, Other",299338.55472372705
France,Olive Oil,145100.90917164247
France,Olives (including preserved),118098.50283493375
France,Onions,797416.0
France,"Oranges, Mandarines",1500019.3577243816
France,Palm Oil,423412.5167550999
France,Palm kernels,97.59227875266366
France,Palmkernel Cake,21292.0
France,Palmkernel Oil,11078.682869231629
France,Peas,647805.2362193735
France,Pepper,6130.466650718075
France,Pigmeat,2594053.6434696917
France,Pigs,24111250.535874832
France,Pimento,5025.050440585322
France,Pineapples and products,174743.14247613962
France,Plantains,33001.0
France,Potatoes and products,9365502.970739814
France,Poultry Birds,988965305.8351035
France,Poultry Meat,2063074.2443575833
France,"Pulses, Other and products",339839.1173958688
France,Rabbits and hares,165999.99999999997
France,Rape and Mustard Cake,2681598.7671617013
France,Rape and Mustard Oil,1837466.5866964753
France,Rape and Mustardseed,4734268.107193155
France,Rice and products,796986.3019882997
France,Ricebran Oil,0.0
France,"Rodents, other",0.0
France,"Roots, Other",4000.748913102066
France,Rubber,0.0
France,Rye and products,159419.74135817456
France,Seed cotton,0.0
France,Sesame seed,12516.132317139463
France,Sesameseed Cake,6124.000000000001
France,Sesameseed Oil,8772.579358196012
France,Sheep,4599381.92333264
France,Silk,139.0
France,Sisal,0.0
France,"Soft-Fibres, Other",857187.0
France,Sorghum and products,529068.4691289761
France,Soyabean Cake,3439252.68720587
France,Soyabean Oil,197931.46915382103
France,Soyabeans,1149312.6494762641
France,"Spices, Other",25104.842986203817
France,Sugar (Raw Equivalent),5447696.672346828
France,Sugar beet,26235963.046626113
France,Sugar cane,0.0
France,Sugar non-centrifugal,0.0
France,Sunflower seed,1859372.0019469382
France,Sunflowerseed Cake,1496022.1189536937
France,Sunflowerseed Oil,736960.826941236
France,Sweet potatoes,50121.18956710794
France,"Sweeteners, Other",2096367.9176070793
France,Tea (including mate),16290.716707546064
France,Tobacco,45165.0
France,Tomatoes and products,1594853.4498022026
France,"Vegetables, Other",5523796.165802931
France,Wheat and products,43557183.9663624
France,Wine,4868846.195281494
France,Wool (Clean Eq.),14725.0
France,Yams,6105.803825630195
French Polynesia,Abaca,0.0
French Polynesia,"Alcohol, Non-Food",0.0
French Polynesia,Apples and products,1002.4285196409783
French Polynesia,Asses,0.0
French Polynesia,Bananas,207.0
